"Plot Title: FL_Keys_Tank7"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20663200, SEN S/N: 20663200, LBL: FL_Keys_Tank7)","Coupler Detached (LGR S/N: 20663200)","Bad Battery (LGR S/N: 20663200)","Coupler Attached (LGR S/N: 20663200)","Stopped (LGR S/N: 20663200)","End Of File (LGR S/N: 20663200)"
8049,06/12/21 04:12:18 AM,30.356,,,,,
8050,06/12/21 04:13:18 AM,30.356,,,,,
8051,06/12/21 04:14:18 AM,30.356,,,,,
8052,06/12/21 04:15:18 AM,30.356,,,,,
8053,06/12/21 04:16:18 AM,30.356,,,,,
8054,06/12/21 04:17:18 AM,30.356,,,,,
8055,06/12/21 04:18:18 AM,30.356,,,,,
8056,06/12/21 04:19:18 AM,30.356,,,,,
8057,06/12/21 04:20:18 AM,30.356,,,,,
8058,06/12/21 04:21:18 AM,30.356,,,,,
8059,06/12/21 04:22:18 AM,30.356,,,,,
8060,06/12/21 04:23:18 AM,30.356,,,,,
8061,06/12/21 04:24:18 AM,30.356,,,,,
8062,06/12/21 04:25:18 AM,30.356,,,,,
8063,06/12/21 04:26:18 AM,30.255,,,,,
8064,06/12/21 04:27:18 AM,30.255,,,,,
8065,06/12/21 04:28:18 AM,30.255,,,,,
8066,06/12/21 04:29:18 AM,30.255,,,,,
8067,06/12/21 04:30:18 AM,30.255,,,,,
8068,06/12/21 04:31:18 AM,30.255,,,,,
8069,06/12/21 04:32:18 AM,30.255,,,,,
8070,06/12/21 04:33:18 AM,30.255,,,,,
8071,06/12/21 04:34:18 AM,30.356,,,,,
8072,06/12/21 04:35:18 AM,30.356,,,,,
8073,06/12/21 04:36:18 AM,30.356,,,,,
8074,06/12/21 04:37:18 AM,30.255,,,,,
8075,06/12/21 04:38:18 AM,30.255,,,,,
8076,06/12/21 04:39:18 AM,30.356,,,,,
8077,06/12/21 04:40:18 AM,30.356,,,,,
8078,06/12/21 04:41:18 AM,30.356,,,,,
8079,06/12/21 04:42:18 AM,30.255,,,,,
8080,06/12/21 04:43:18 AM,30.255,,,,,
8081,06/12/21 04:44:18 AM,30.255,,,,,
8082,06/12/21 04:45:18 AM,30.255,,,,,
8083,06/12/21 04:46:18 AM,30.255,,,,,
8084,06/12/21 04:47:18 AM,30.255,,,,,
8085,06/12/21 04:48:18 AM,30.255,,,,,
8086,06/12/21 04:49:18 AM,30.255,,,,,
8087,06/12/21 04:50:18 AM,30.255,,,,,
8088,06/12/21 04:51:18 AM,30.255,,,,,
8089,06/12/21 04:52:18 AM,30.255,,,,,
8090,06/12/21 04:53:18 AM,30.255,,,,,
8091,06/12/21 04:54:18 AM,30.255,,,,,
8092,06/12/21 04:55:18 AM,30.255,,,,,
8093,06/12/21 04:56:18 AM,30.255,,,,,
8094,06/12/21 04:57:18 AM,30.255,,,,,
8095,06/12/21 04:58:18 AM,30.255,,,,,
8096,06/12/21 04:59:18 AM,30.255,,,,,
8097,06/12/21 05:00:18 AM,30.255,,,,,
8098,06/12/21 05:01:18 AM,30.255,,,,,
8099,06/12/21 05:02:18 AM,30.255,,,,,
8100,06/12/21 05:03:18 AM,30.255,,,,,
8101,06/12/21 05:04:18 AM,30.255,,,,,
8102,06/12/21 05:05:18 AM,30.255,,,,,
8103,06/12/21 05:06:18 AM,30.255,,,,,
8104,06/12/21 05:07:18 AM,30.255,,,,,
8105,06/12/21 05:08:18 AM,30.255,,,,,
8106,06/12/21 05:09:18 AM,30.255,,,,,
8107,06/12/21 05:10:18 AM,30.255,,,,,
8108,06/12/21 05:11:18 AM,30.255,,,,,
8109,06/12/21 05:12:18 AM,30.255,,,,,
8110,06/12/21 05:13:18 AM,30.255,,,,,
8111,06/12/21 05:14:18 AM,30.255,,,,,
8112,06/12/21 05:15:18 AM,30.255,,,,,
8113,06/12/21 05:16:18 AM,30.255,,,,,
8114,06/12/21 05:17:18 AM,30.255,,,,,
8115,06/12/21 05:18:18 AM,30.255,,,,,
8116,06/12/21 05:19:18 AM,30.356,,,,,
8117,06/12/21 05:20:18 AM,30.356,,,,,
8118,06/12/21 05:21:18 AM,30.356,,,,,
8119,06/12/21 05:22:18 AM,30.356,,,,,
8120,06/12/21 05:23:18 AM,30.356,,,,,
8121,06/12/21 05:24:18 AM,30.356,,,,,
8122,06/12/21 05:25:18 AM,30.356,,,,,
8123,06/12/21 05:26:18 AM,30.356,,,,,
8124,06/12/21 05:27:18 AM,30.356,,,,,
8125,06/12/21 05:28:18 AM,30.356,,,,,
8126,06/12/21 05:29:18 AM,30.255,,,,,
8127,06/12/21 05:30:18 AM,30.356,,,,,
8128,06/12/21 05:31:18 AM,30.356,,,,,
8129,06/12/21 05:32:18 AM,30.356,,,,,
8130,06/12/21 05:33:18 AM,30.356,,,,,
8131,06/12/21 05:34:18 AM,30.356,,,,,
8132,06/12/21 05:35:18 AM,30.356,,,,,
8133,06/12/21 05:36:18 AM,30.356,,,,,
8134,06/12/21 05:37:18 AM,30.356,,,,,
8135,06/12/21 05:38:18 AM,30.356,,,,,
8136,06/12/21 05:39:18 AM,30.356,,,,,
8137,06/12/21 05:40:18 AM,30.356,,,,,
8138,06/12/21 05:41:18 AM,30.255,,,,,
8139,06/12/21 05:42:18 AM,30.356,,,,,
8140,06/12/21 05:43:18 AM,30.356,,,,,
8141,06/12/21 05:44:18 AM,30.255,,,,,
8142,06/12/21 05:45:18 AM,30.356,,,,,
8143,06/12/21 05:46:18 AM,30.356,,,,,
8144,06/12/21 05:47:18 AM,30.356,,,,,
8145,06/12/21 05:48:18 AM,30.356,,,,,
8146,06/12/21 05:49:18 AM,30.356,,,,,
8147,06/12/21 05:50:18 AM,30.356,,,,,
8148,06/12/21 05:51:18 AM,30.356,,,,,
8149,06/12/21 05:52:18 AM,30.356,,,,,
8150,06/12/21 05:53:18 AM,30.356,,,,,
8151,06/12/21 05:54:18 AM,30.356,,,,,
8152,06/12/21 05:55:18 AM,30.356,,,,,
8153,06/12/21 05:56:18 AM,30.255,,,,,
8154,06/12/21 05:57:18 AM,30.356,,,,,
8155,06/12/21 05:58:18 AM,30.356,,,,,
8156,06/12/21 05:59:18 AM,30.356,,,,,
8157,06/12/21 06:00:18 AM,30.255,,,,,
8158,06/12/21 06:01:18 AM,30.356,,,,,
8159,06/12/21 06:02:18 AM,30.255,,,,,
8160,06/12/21 06:03:18 AM,30.356,,,,,
8161,06/12/21 06:04:18 AM,30.356,,,,,
8162,06/12/21 06:05:18 AM,30.356,,,,,
8163,06/12/21 06:06:18 AM,30.356,,,,,
8164,06/12/21 06:07:18 AM,30.356,,,,,
8165,06/12/21 06:08:18 AM,30.356,,,,,
8166,06/12/21 06:09:18 AM,30.255,,,,,
8167,06/12/21 06:10:18 AM,30.255,,,,,
8168,06/12/21 06:11:18 AM,30.356,,,,,
8169,06/12/21 06:12:18 AM,30.356,,,,,
8170,06/12/21 06:13:18 AM,30.356,,,,,
8171,06/12/21 06:14:18 AM,30.356,,,,,
8172,06/12/21 06:15:18 AM,30.356,,,,,
8173,06/12/21 06:16:18 AM,30.356,,,,,
8174,06/12/21 06:17:18 AM,30.356,,,,,
8175,06/12/21 06:18:18 AM,30.255,,,,,
8176,06/12/21 06:19:18 AM,30.255,,,,,
8177,06/12/21 06:20:18 AM,30.356,,,,,
8178,06/12/21 06:21:18 AM,30.356,,,,,
8179,06/12/21 06:22:18 AM,30.356,,,,,
8180,06/12/21 06:23:18 AM,30.356,,,,,
8181,06/12/21 06:24:18 AM,30.356,,,,,
8182,06/12/21 06:25:18 AM,30.356,,,,,
8183,06/12/21 06:26:18 AM,30.356,,,,,
8184,06/12/21 06:27:18 AM,30.356,,,,,
8185,06/12/21 06:28:18 AM,30.356,,,,,
8186,06/12/21 06:29:18 AM,30.356,,,,,
8187,06/12/21 06:30:18 AM,30.255,,,,,
8188,06/12/21 06:31:18 AM,30.255,,,,,
8189,06/12/21 06:32:18 AM,30.255,,,,,
8190,06/12/21 06:33:18 AM,30.255,,,,,
8191,06/12/21 06:34:18 AM,30.356,,,,,
8192,06/12/21 06:35:18 AM,30.356,,,,,
8193,06/12/21 06:36:18 AM,30.356,,,,,
8194,06/12/21 06:37:18 AM,30.356,,,,,
8195,06/12/21 06:38:18 AM,30.356,,,,,
8196,06/12/21 06:39:18 AM,30.356,,,,,
8197,06/12/21 06:40:18 AM,30.356,,,,,
8198,06/12/21 06:41:18 AM,30.457,,,,,
8199,06/12/21 06:42:18 AM,30.356,,,,,
8200,06/12/21 06:43:18 AM,30.356,,,,,
8201,06/12/21 06:44:18 AM,30.356,,,,,
8202,06/12/21 06:45:18 AM,30.356,,,,,
8203,06/12/21 06:46:18 AM,30.356,,,,,
8204,06/12/21 06:47:18 AM,30.356,,,,,
8205,06/12/21 06:48:18 AM,30.356,,,,,
8206,06/12/21 06:49:18 AM,30.356,,,,,
8207,06/12/21 06:50:18 AM,30.356,,,,,
8208,06/12/21 06:51:18 AM,30.356,,,,,
8209,06/12/21 06:52:18 AM,30.457,,,,,
8210,06/12/21 06:53:18 AM,30.457,,,,,
8211,06/12/21 06:54:18 AM,30.457,,,,,
8212,06/12/21 06:55:18 AM,30.356,,,,,
8213,06/12/21 06:56:18 AM,30.457,,,,,
8214,06/12/21 06:57:18 AM,30.457,,,,,
8215,06/12/21 06:58:18 AM,30.457,,,,,
8216,06/12/21 06:59:18 AM,30.457,,,,,
8217,06/12/21 07:00:18 AM,30.457,,,,,
8218,06/12/21 07:01:18 AM,30.558,,,,,
8219,06/12/21 07:02:18 AM,30.558,,,,,
8220,06/12/21 07:03:18 AM,30.558,,,,,
8221,06/12/21 07:04:18 AM,30.558,,,,,
8222,06/12/21 07:05:18 AM,30.558,,,,,
8223,06/12/21 07:06:18 AM,30.558,,,,,
8224,06/12/21 07:07:18 AM,30.558,,,,,
8225,06/12/21 07:08:18 AM,30.558,,,,,
8226,06/12/21 07:09:18 AM,30.558,,,,,
8227,06/12/21 07:10:18 AM,30.558,,,,,
8228,06/12/21 07:11:18 AM,30.558,,,,,
8229,06/12/21 07:12:18 AM,30.558,,,,,
8230,06/12/21 07:13:18 AM,30.558,,,,,
8231,06/12/21 07:14:18 AM,30.558,,,,,
8232,06/12/21 07:15:18 AM,30.558,,,,,
8233,06/12/21 07:16:18 AM,30.558,,,,,
8234,06/12/21 07:17:18 AM,30.558,,,,,
8235,06/12/21 07:18:18 AM,30.558,,,,,
8236,06/12/21 07:19:18 AM,30.558,,,,,
8237,06/12/21 07:20:18 AM,30.558,,,,,
8238,06/12/21 07:21:18 AM,30.558,,,,,
8239,06/12/21 07:22:18 AM,30.558,,,,,
8240,06/12/21 07:23:18 AM,30.558,,,,,
8241,06/12/21 07:24:18 AM,30.558,,,,,
8242,06/12/21 07:25:18 AM,30.558,,,,,
8243,06/12/21 07:26:18 AM,30.558,,,,,
8244,06/12/21 07:27:18 AM,30.558,,,,,
8245,06/12/21 07:28:18 AM,30.558,,,,,
8246,06/12/21 07:29:18 AM,30.558,,,,,
8247,06/12/21 07:30:18 AM,30.558,,,,,
8248,06/12/21 07:31:18 AM,30.558,,,,,
8249,06/12/21 07:32:18 AM,30.558,,,,,
8250,06/12/21 07:33:18 AM,30.558,,,,,
8251,06/12/21 07:34:18 AM,30.558,,,,,
8252,06/12/21 07:35:18 AM,30.558,,,,,
8253,06/12/21 07:36:18 AM,30.659,,,,,
8254,06/12/21 07:37:18 AM,30.558,,,,,
8255,06/12/21 07:38:18 AM,30.558,,,,,
8256,06/12/21 07:39:18 AM,30.558,,,,,
8257,06/12/21 07:40:18 AM,30.558,,,,,
8258,06/12/21 07:41:18 AM,30.558,,,,,
8259,06/12/21 07:42:18 AM,30.558,,,,,
8260,06/12/21 07:43:18 AM,30.558,,,,,
8261,06/12/21 07:44:18 AM,30.558,,,,,
8262,06/12/21 07:45:18 AM,30.558,,,,,
8263,06/12/21 07:46:18 AM,30.558,,,,,
8264,06/12/21 07:47:18 AM,30.558,,,,,
8265,06/12/21 07:48:18 AM,30.558,,,,,
8266,06/12/21 07:49:18 AM,30.659,,,,,
8267,06/12/21 07:50:18 AM,30.558,,,,,
8268,06/12/21 07:51:18 AM,30.558,,,,,
8269,06/12/21 07:52:18 AM,30.558,,,,,
8270,06/12/21 07:53:18 AM,30.659,,,,,
8271,06/12/21 07:54:18 AM,30.659,,,,,
8272,06/12/21 07:55:18 AM,30.659,,,,,
8273,06/12/21 07:56:18 AM,30.558,,,,,
8274,06/12/21 07:57:18 AM,30.558,,,,,
8275,06/12/21 07:58:18 AM,30.558,,,,,
8276,06/12/21 07:59:18 AM,30.558,,,,,
8277,06/12/21 08:00:18 AM,30.558,,,,,
8278,06/12/21 08:01:18 AM,30.558,,,,,
8279,06/12/21 08:02:18 AM,30.558,,,,,
8280,06/12/21 08:03:18 AM,30.558,,,,,
8281,06/12/21 08:04:18 AM,30.558,,,,,
8282,06/12/21 08:05:18 AM,30.558,,,,,
8283,06/12/21 08:06:18 AM,30.558,,,,,
8284,06/12/21 08:07:18 AM,30.558,,,,,
8285,06/12/21 08:08:18 AM,30.558,,,,,
8286,06/12/21 08:09:18 AM,30.558,,,,,
8287,06/12/21 08:10:18 AM,30.558,,,,,
8288,06/12/21 08:11:18 AM,30.558,,,,,
8289,06/12/21 08:12:18 AM,30.558,,,,,
8290,06/12/21 08:13:18 AM,30.558,,,,,
8291,06/12/21 08:14:18 AM,30.558,,,,,
8292,06/12/21 08:15:18 AM,30.558,,,,,
8293,06/12/21 08:16:18 AM,30.558,,,,,
8294,06/12/21 08:17:18 AM,30.558,,,,,
8295,06/12/21 08:18:18 AM,30.558,,,,,
8296,06/12/21 08:19:18 AM,30.558,,,,,
8297,06/12/21 08:20:18 AM,30.558,,,,,
8298,06/12/21 08:21:18 AM,30.558,,,,,
8299,06/12/21 08:22:18 AM,30.558,,,,,
8300,06/12/21 08:23:18 AM,30.558,,,,,
8301,06/12/21 08:24:18 AM,30.558,,,,,
8302,06/12/21 08:25:18 AM,30.558,,,,,
8303,06/12/21 08:26:18 AM,30.558,,,,,
8304,06/12/21 08:27:18 AM,30.558,,,,,
8305,06/12/21 08:28:18 AM,30.558,,,,,
8306,06/12/21 08:29:18 AM,30.558,,,,,
8307,06/12/21 08:30:18 AM,30.558,,,,,
8308,06/12/21 08:31:18 AM,30.558,,,,,
8309,06/12/21 08:32:18 AM,30.558,,,,,
8310,06/12/21 08:33:18 AM,30.659,,,,,
8311,06/12/21 08:34:18 AM,30.659,,,,,
8312,06/12/21 08:35:18 AM,30.558,,,,,
8313,06/12/21 08:36:18 AM,30.558,,,,,
8314,06/12/21 08:37:18 AM,30.558,,,,,
8315,06/12/21 08:38:18 AM,30.558,,,,,
8316,06/12/21 08:39:18 AM,30.558,,,,,
8317,06/12/21 08:40:18 AM,30.558,,,,,
8318,06/12/21 08:41:18 AM,30.558,,,,,
8319,06/12/21 08:42:18 AM,30.558,,,,,
8320,06/12/21 08:43:18 AM,30.558,,,,,
8321,06/12/21 08:44:18 AM,30.558,,,,,
8322,06/12/21 08:45:18 AM,30.558,,,,,
8323,06/12/21 08:46:18 AM,30.558,,,,,
8324,06/12/21 08:47:18 AM,30.558,,,,,
8325,06/12/21 08:48:18 AM,30.558,,,,,
8326,06/12/21 08:49:18 AM,30.558,,,,,
8327,06/12/21 08:50:18 AM,30.558,,,,,
8328,06/12/21 08:51:18 AM,30.558,,,,,
8329,06/12/21 08:52:18 AM,30.558,,,,,
8330,06/12/21 08:53:18 AM,30.558,,,,,
8331,06/12/21 08:54:18 AM,30.558,,,,,
8332,06/12/21 08:55:18 AM,30.558,,,,,
8333,06/12/21 08:56:18 AM,30.558,,,,,
8334,06/12/21 08:57:18 AM,30.558,,,,,
8335,06/12/21 08:58:18 AM,30.558,,,,,
8336,06/12/21 08:59:18 AM,30.558,,,,,
8337,06/12/21 09:00:18 AM,30.558,,,,,
8338,06/12/21 09:01:18 AM,30.558,,,,,
8339,06/12/21 09:02:18 AM,30.558,,,,,
8340,06/12/21 09:03:18 AM,30.558,,,,,
8341,06/12/21 09:04:18 AM,30.558,,,,,
8342,06/12/21 09:05:18 AM,30.558,,,,,
8343,06/12/21 09:06:18 AM,30.558,,,,,
8344,06/12/21 09:07:18 AM,30.558,,,,,
8345,06/12/21 09:08:18 AM,30.558,,,,,
8346,06/12/21 09:09:18 AM,30.558,,,,,
8347,06/12/21 09:10:18 AM,30.558,,,,,
8348,06/12/21 09:11:18 AM,30.558,,,,,
8349,06/12/21 09:12:18 AM,30.558,,,,,
8350,06/12/21 09:13:18 AM,30.558,,,,,
8351,06/12/21 09:14:18 AM,30.558,,,,,
8352,06/12/21 09:15:18 AM,30.457,,,,,
8353,06/12/21 09:16:18 AM,30.558,,,,,
8354,06/12/21 09:17:18 AM,30.558,,,,,
8355,06/12/21 09:18:18 AM,30.558,,,,,
8356,06/12/21 09:19:18 AM,30.558,,,,,
8357,06/12/21 09:20:18 AM,30.558,,,,,
8358,06/12/21 09:21:18 AM,30.558,,,,,
8359,06/12/21 09:22:18 AM,30.558,,,,,
8360,06/12/21 09:23:18 AM,30.558,,,,,
8361,06/12/21 09:24:18 AM,30.558,,,,,
8362,06/12/21 09:25:18 AM,30.558,,,,,
8363,06/12/21 09:26:18 AM,30.659,,,,,
8364,06/12/21 09:27:18 AM,30.659,,,,,
8365,06/12/21 09:28:18 AM,30.659,,,,,
8366,06/12/21 09:29:18 AM,30.659,,,,,
8367,06/12/21 09:30:18 AM,30.659,,,,,
8368,06/12/21 09:31:18 AM,30.659,,,,,
8369,06/12/21 09:32:18 AM,30.659,,,,,
8370,06/12/21 09:33:18 AM,30.659,,,,,
8371,06/12/21 09:34:18 AM,30.659,,,,,
8372,06/12/21 09:35:18 AM,30.558,,,,,
8373,06/12/21 09:36:18 AM,30.558,,,,,
8374,06/12/21 09:37:18 AM,30.558,,,,,
8375,06/12/21 09:38:18 AM,30.558,,,,,
8376,06/12/21 09:39:18 AM,30.558,,,,,
8377,06/12/21 09:40:18 AM,30.457,,,,,
8378,06/12/21 09:41:18 AM,30.457,,,,,
8379,06/12/21 09:42:18 AM,30.255,,,,,
8380,06/12/21 09:43:18 AM,30.457,,,,,
8381,06/12/21 09:44:18 AM,30.255,,,,,
8382,06/12/21 09:45:18 AM,29.953,,,,,
8383,06/12/21 09:46:18 AM,29.652,,,,,
8384,06/12/21 09:47:18 AM,29.452,,,,,
8385,06/12/21 09:48:18 AM,29.252,,,,,
8386,06/12/21 09:49:18 AM,29.053,,,,,
8387,06/12/21 09:50:18 AM,28.853,,,,,
8388,06/12/21 09:51:18 AM,28.754,,,,,
8389,06/12/21 09:52:18 AM,28.754,,,,,
8390,06/12/21 09:53:18 AM,28.655,,,,,
8391,06/12/21 09:54:18 AM,28.655,,,,,
8392,06/12/21 09:55:18 AM,28.655,,,,,
8393,06/12/21 09:56:18 AM,28.655,,,,,
8394,06/12/21 09:57:18 AM,28.655,,,,,
8395,06/12/21 09:58:18 AM,28.655,,,,,
8396,06/12/21 09:59:18 AM,28.655,,,,,
8397,06/12/21 10:00:18 AM,28.754,,,,,
8398,06/12/21 10:01:18 AM,28.754,,,,,
8399,06/12/21 10:02:18 AM,28.754,,,,,
8400,06/12/21 10:03:18 AM,28.754,,,,,
8401,06/12/21 10:04:18 AM,28.655,,,,,
8402,06/12/21 10:05:18 AM,28.655,,,,,
8403,06/12/21 10:06:18 AM,28.655,,,,,
8404,06/12/21 10:07:18 AM,28.655,,,,,
8405,06/12/21 10:08:18 AM,28.655,,,,,
8406,06/12/21 10:09:18 AM,28.655,,,,,
8407,06/12/21 10:10:18 AM,28.655,,,,,
8408,06/12/21 10:11:18 AM,28.655,,,,,
8409,06/12/21 10:12:18 AM,28.754,,,,,
8410,06/12/21 10:13:18 AM,28.754,,,,,
8411,06/12/21 10:14:18 AM,28.754,,,,,
8412,06/12/21 10:15:18 AM,28.754,,,,,
8413,06/12/21 10:16:18 AM,28.853,,,,,
8414,06/12/21 10:17:18 AM,28.754,,,,,
8415,06/12/21 10:18:18 AM,28.655,,,,,
8416,06/12/21 10:19:18 AM,28.555,,,,,
8417,06/12/21 10:20:18 AM,28.456,,,,,
8418,06/12/21 10:21:18 AM,28.456,,,,,
8419,06/12/21 10:22:18 AM,28.258,,,,,
8420,06/12/21 10:23:18 AM,27.862,,,,,
8421,06/12/21 10:24:18 AM,27.567,,,,,
8422,06/12/21 10:25:18 AM,27.173,,,,,
8423,06/12/21 10:26:18 AM,26.781,,,,,
8424,06/12/21 10:27:18 AM,26.390,,,,,
8425,06/12/21 10:28:18 AM,26.097,,,,,
8426,06/12/21 10:29:18 AM,25.805,,,,,
8427,06/12/21 10:30:18 AM,25.610,,,,,
8428,06/12/21 10:31:18 AM,25.513,,,,,
8429,06/12/21 10:32:18 AM,25.416,,,,,
8430,06/12/21 10:33:18 AM,25.416,,,,,
8431,06/12/21 10:34:18 AM,25.319,,,,,
8432,06/12/21 10:35:18 AM,25.319,,,,,
8433,06/12/21 10:36:18 AM,25.319,,,,,
8434,06/12/21 10:37:18 AM,25.416,,,,,
8435,06/12/21 10:38:18 AM,25.416,,,,,
8436,06/12/21 10:39:18 AM,25.513,,,,,
8437,06/12/21 10:40:18 AM,25.610,,,,,
8438,06/12/21 10:41:18 AM,25.708,,,,,
8439,06/12/21 10:42:18 AM,26.000,,,,,
8440,06/12/21 10:43:18 AM,26.488,,,,,
8441,06/12/21 10:44:18 AM,27.665,,,,,
8442,06/12/21 10:45:18 AM,28.555,,,,,
8443,06/12/21 10:46:18 AM,28.456,,,,,
8444,06/12/21 10:47:18 AM,27.961,,,,,
8445,06/12/21 10:48:18 AM,27.370,,,,,
8446,06/12/21 10:49:18 AM,26.879,,,,,
8447,06/12/21 10:50:18 AM,26.390,,,,,
8448,06/12/21 10:51:18 AM,26.000,,,,,
8449,06/12/21 10:52:18 AM,25.708,,,,,
8450,06/12/21 10:53:18 AM,25.416,,,,,
8451,06/12/21 10:54:18 AM,25.125,,,,,
8452,06/12/21 10:55:18 AM,24.931,,,,,
8453,06/12/21 10:56:18 AM,24.545,,,,,
8454,06/12/21 10:57:18 AM,20.234,,,,,
8455,06/12/21 10:58:18 AM,14.996,,,,,
8456,06/12/21 10:59:18 AM,9.768,,,,,
8457,06/12/21 11:00:18 AM,5.450,,,,,
8458,06/12/21 11:01:18 AM,1.872,,,,,
8459,06/12/21 11:02:18 AM,-1.341,,,,,
8460,06/12/21 11:03:18 AM,-4.393,,,,,
8461,06/12/21 11:04:18 AM,-7.138,,,,,
8462,06/12/21 11:05:18 AM,-9.662,,,,,
8463,06/12/21 11:06:18 AM,-12.068,,,,,
8464,06/12/21 11:07:18 AM,-14.178,,,,,
8465,06/12/21 11:08:18 AM,-16.098,,,,,
8466,06/12/21 11:09:18 AM,-17.966,,,,,
8467,06/12/21 11:10:18 AM,-19.400,,,,,
8468,06/12/21 11:11:18 AM,-20.907,,,,,
8469,06/12/21 11:12:18 AM,-22.092,,,,,
8470,06/12/21 11:13:18 AM,-23.329,,,,,
8471,06/12/21 11:14:18 AM,-24.187,,,,,
8472,06/12/21 11:15:18 AM,-25.073,,,,,
8473,06/12/21 11:16:18 AM,-25.989,,,,,
8474,06/12/21 11:17:18 AM,-26.699,,,,,
8475,06/12/21 11:18:18 AM,-27.429,,,,,
8476,06/12/21 11:19:18 AM,-27.928,,,,,
8477,06/12/21 11:20:18 AM,-28.436,,,,,
8478,06/12/21 11:21:18 AM,-28.956,,,,,
8479,06/12/21 11:22:18 AM,-29.487,,,,,
8480,06/12/21 11:23:18 AM,-30.029,,,,,
8481,06/12/21 11:24:18 AM,-30.305,,,,,
8482,06/12/21 11:25:18 AM,-30.584,,,,,
8483,06/12/21 11:26:18 AM,-30.867,,,,,
8484,06/12/21 11:27:18 AM,-31.152,,,,,
8485,06/12/21 11:28:18 AM,-31.442,,,,,
8486,06/12/21 11:29:18 AM,-31.735,,,,,
8487,06/12/21 11:30:18 AM,-31.735,,,,,
8488,06/12/21 11:31:18 AM,-32.031,,,,,
8489,06/12/21 11:32:18 AM,-32.332,,,,,
8490,06/12/21 11:33:18 AM,-32.332,,,,,
8491,06/12/21 11:34:18 AM,-32.332,,,,,
8492,06/12/21 11:35:18 AM,-32.636,,,,,
8493,06/12/21 11:36:18 AM,-32.636,,,,,
8494,06/12/21 11:37:18 AM,-32.944,,,,,
8495,06/12/21 11:38:18 AM,-32.944,,,,,
8496,06/12/21 11:39:18 AM,-32.944,,,,,
8497,06/12/21 11:40:18 AM,-32.944,,,,,
8498,06/12/21 11:41:18 AM,-33.257,,,,,
8499,06/12/21 11:42:18 AM,-33.257,,,,,
8500,06/12/21 11:43:18 AM,-33.257,,,,,
8501,06/12/21 11:44:18 AM,-33.257,,,,,
8502,06/12/21 11:45:18 AM,-33.257,,,,,
8503,06/12/21 11:46:18 AM,-33.257,,,,,
8504,06/12/21 11:47:18 AM,-33.257,,,,,
8505,06/12/21 11:48:18 AM,-33.257,,,,,
8506,06/12/21 11:49:18 AM,-33.257,,,,,
8507,06/12/21 11:50:18 AM,-33.574,,,,,
8508,06/12/21 11:51:18 AM,-33.574,,,,,
8509,06/12/21 11:52:18 AM,-33.574,,,,,
8510,06/12/21 11:53:18 AM,-33.574,,,,,
8511,06/12/21 11:54:18 AM,-33.574,,,,,
8512,06/12/21 11:55:18 AM,-33.574,,,,,
8513,06/12/21 11:56:18 AM,-33.574,,,,,
8514,06/12/21 11:57:18 AM,-33.257,,,,,
8515,06/12/21 11:58:18 AM,-33.257,,,,,
8516,06/12/21 11:59:18 AM,-33.257,,,,,
8517,06/12/21 12:00:18 PM,-33.257,,,,,
8518,06/12/21 12:01:18 PM,-33.257,,,,,
8519,06/12/21 12:02:18 PM,-33.257,,,,,
8520,06/12/21 12:03:18 PM,-33.257,,,,,
8521,06/12/21 12:04:18 PM,-33.257,,,,,
8522,06/12/21 12:05:18 PM,-33.257,,,,,
8523,06/12/21 12:06:18 PM,-33.257,,,,,
8524,06/12/21 12:07:18 PM,-33.257,,,,,
8525,06/12/21 12:08:18 PM,-33.257,,,,,
8526,06/12/21 12:09:18 PM,-33.257,,,,,
8527,06/12/21 12:10:18 PM,-33.257,,,,,
8528,06/12/21 12:11:18 PM,-32.944,,,,,
8529,06/12/21 12:12:18 PM,-32.944,,,,,
8530,06/12/21 12:13:18 PM,-32.944,,,,,
8531,06/12/21 12:14:18 PM,-32.944,,,,,
8532,06/12/21 12:15:18 PM,-32.944,,,,,
8533,06/12/21 12:16:18 PM,-32.944,,,,,
8534,06/12/21 12:17:18 PM,-32.944,,,,,
8535,06/12/21 12:18:18 PM,-32.636,,,,,
8536,06/12/21 12:19:18 PM,-32.636,,,,,
8537,06/12/21 12:20:18 PM,-32.636,,,,,
8538,06/12/21 12:21:18 PM,-32.636,,,,,
8539,06/12/21 12:22:18 PM,-32.636,,,,,
8540,06/12/21 12:23:18 PM,-32.636,,,,,
8541,06/12/21 12:24:18 PM,-32.332,,,,,
8542,06/12/21 12:25:18 PM,-32.332,,,,,
8543,06/12/21 12:26:18 PM,-32.332,,,,,
8544,06/12/21 12:27:18 PM,-32.332,,,,,
8545,06/12/21 12:28:18 PM,-32.332,,,,,
8546,06/12/21 12:29:18 PM,-32.332,,,,,
8547,06/12/21 12:30:18 PM,-32.031,,,,,
8548,06/12/21 12:31:18 PM,-32.031,,,,,
8549,06/12/21 12:32:18 PM,-32.031,,,,,
8550,06/12/21 12:33:18 PM,-32.031,,,,,
8551,06/12/21 12:34:18 PM,-32.031,,,,,
8552,06/12/21 12:35:18 PM,-31.735,,,,,
8553,06/12/21 12:36:18 PM,-31.735,,,,,
8554,06/12/21 12:37:18 PM,-31.735,,,,,
8555,06/12/21 12:38:18 PM,-31.735,,,,,
8556,06/12/21 12:39:18 PM,-31.735,,,,,
