"Plot Title: FL_Keys_Tank3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20663196, SEN S/N: 20663196, LBL: FL_Keys_Tank3)","Coupler Detached (LGR S/N: 20663196)","Bad Battery (LGR S/N: 20663196)","Good Battery (LGR S/N: 20663196)","Coupler Attached (LGR S/N: 20663196)","Host Connected (LGR S/N: 20663196)","Stopped (LGR S/N: 20663196)","End Of File (LGR S/N: 20663196)"
5265,06/10/21 05:43:39 AM,30.356,,,,,,,
5266,06/10/21 05:44:39 AM,30.356,,,,,,,
5267,06/10/21 05:45:39 AM,30.356,,,,,,,
5268,06/10/21 05:46:39 AM,30.356,,,,,,,
5269,06/10/21 05:47:39 AM,30.356,,,,,,,
5270,06/10/21 05:48:39 AM,30.356,,,,,,,
5271,06/10/21 05:49:39 AM,30.356,,,,,,,
5272,06/10/21 05:50:39 AM,30.356,,,,,,,
5273,06/10/21 05:51:39 AM,30.356,,,,,,,
5274,06/10/21 05:52:39 AM,30.356,,,,,,,
5275,06/10/21 05:53:39 AM,30.356,,,,,,,
5276,06/10/21 05:54:39 AM,30.356,,,,,,,
5277,06/10/21 05:55:39 AM,30.356,,,,,,,
5278,06/10/21 05:56:39 AM,30.356,,,,,,,
5279,06/10/21 05:57:39 AM,30.356,,,,,,,
5280,06/10/21 05:58:39 AM,30.356,,,,,,,
5281,06/10/21 05:59:39 AM,30.356,,,,,,,
5282,06/10/21 06:00:39 AM,30.356,,,,,,,
5283,06/10/21 06:01:39 AM,30.356,,,,,,,
5284,06/10/21 06:02:39 AM,30.356,,,,,,,
5285,06/10/21 06:03:39 AM,30.356,,,,,,,
5286,06/10/21 06:04:39 AM,30.356,,,,,,,
5287,06/10/21 06:05:39 AM,30.356,,,,,,,
5288,06/10/21 06:06:39 AM,30.356,,,,,,,
5289,06/10/21 06:07:39 AM,30.356,,,,,,,
5290,06/10/21 06:08:39 AM,30.356,,,,,,,
5291,06/10/21 06:09:39 AM,30.356,,,,,,,
5292,06/10/21 06:10:39 AM,30.356,,,,,,,
5293,06/10/21 06:11:39 AM,30.356,,,,,,,
5294,06/10/21 06:12:39 AM,30.356,,,,,,,
5295,06/10/21 06:13:39 AM,30.356,,,,,,,
5296,06/10/21 06:14:39 AM,30.356,,,,,,,
5297,06/10/21 06:15:39 AM,30.356,,,,,,,
5298,06/10/21 06:16:39 AM,30.356,,,,,,,
5299,06/10/21 06:17:39 AM,30.356,,,,,,,
5300,06/10/21 06:18:39 AM,30.356,,,,,,,
5301,06/10/21 06:19:39 AM,30.356,,,,,,,
5302,06/10/21 06:20:39 AM,30.356,,,,,,,
5303,06/10/21 06:21:39 AM,30.356,,,,,,,
5304,06/10/21 06:22:39 AM,30.356,,,,,,,
5305,06/10/21 06:23:39 AM,30.356,,,,,,,
5306,06/10/21 06:24:39 AM,30.356,,,,,,,
5307,06/10/21 06:25:39 AM,30.356,,,,,,,
5308,06/10/21 06:26:39 AM,30.356,,,,,,,
5309,06/10/21 06:27:39 AM,30.356,,,,,,,
5310,06/10/21 06:28:39 AM,30.356,,,,,,,
5311,06/10/21 06:29:39 AM,30.356,,,,,,,
5312,06/10/21 06:30:39 AM,30.356,,,,,,,
5313,06/10/21 06:31:39 AM,30.356,,,,,,,
5314,06/10/21 06:32:39 AM,30.356,,,,,,,
5315,06/10/21 06:33:39 AM,30.356,,,,,,,
5316,06/10/21 06:34:39 AM,30.356,,,,,,,
5317,06/10/21 06:35:39 AM,30.356,,,,,,,
5318,06/10/21 06:36:39 AM,30.356,,,,,,,
5319,06/10/21 06:37:39 AM,30.356,,,,,,,
5320,06/10/21 06:38:39 AM,30.356,,,,,,,
5321,06/10/21 06:39:39 AM,30.356,,,,,,,
5322,06/10/21 06:40:39 AM,30.356,,,,,,,
5323,06/10/21 06:41:39 AM,30.356,,,,,,,
5324,06/10/21 06:42:39 AM,30.356,,,,,,,
5325,06/10/21 06:43:39 AM,30.356,,,,,,,
5326,06/10/21 06:44:39 AM,30.356,,,,,,,
5327,06/10/21 06:45:39 AM,30.356,,,,,,,
5328,06/10/21 06:46:39 AM,30.356,,,,,,,
5329,06/10/21 06:47:39 AM,30.356,,,,,,,
5330,06/10/21 06:48:39 AM,30.457,,,,,,,
5331,06/10/21 06:49:39 AM,30.457,,,,,,,
5332,06/10/21 06:50:39 AM,30.457,,,,,,,
5333,06/10/21 06:51:39 AM,30.457,,,,,,,
5334,06/10/21 06:52:39 AM,30.356,,,,,,,
5335,06/10/21 06:53:39 AM,30.356,,,,,,,
5336,06/10/21 06:54:39 AM,30.356,,,,,,,
5337,06/10/21 06:55:39 AM,30.356,,,,,,,
5338,06/10/21 06:56:39 AM,30.356,,,,,,,
5339,06/10/21 06:57:39 AM,30.457,,,,,,,
5340,06/10/21 06:58:39 AM,30.356,,,,,,,
5341,06/10/21 06:59:39 AM,30.356,,,,,,,
5342,06/10/21 07:00:39 AM,30.356,,,,,,,
5343,06/10/21 07:01:39 AM,30.356,,,,,,,
5344,06/10/21 07:02:39 AM,30.356,,,,,,,
5345,06/10/21 07:03:39 AM,30.356,,,,,,,
5346,06/10/21 07:04:39 AM,30.356,,,,,,,
5347,06/10/21 07:05:39 AM,30.356,,,,,,,
5348,06/10/21 07:06:39 AM,30.356,,,,,,,
5349,06/10/21 07:07:39 AM,30.356,,,,,,,
5350,06/10/21 07:08:39 AM,30.356,,,,,,,
5351,06/10/21 07:09:39 AM,30.356,,,,,,,
5352,06/10/21 07:10:39 AM,30.356,,,,,,,
5353,06/10/21 07:11:39 AM,30.457,,,,,,,
5354,06/10/21 07:12:39 AM,30.457,,,,,,,
5355,06/10/21 07:13:39 AM,30.457,,,,,,,
5356,06/10/21 07:14:39 AM,30.457,,,,,,,
5357,06/10/21 07:15:39 AM,30.457,,,,,,,
5358,06/10/21 07:16:39 AM,30.457,,,,,,,
5359,06/10/21 07:17:39 AM,30.457,,,,,,,
5360,06/10/21 07:18:39 AM,30.356,,,,,,,
5361,06/10/21 07:19:39 AM,30.356,,,,,,,
5362,06/10/21 07:20:39 AM,30.356,,,,,,,
5363,06/10/21 07:21:39 AM,30.356,,,,,,,
5364,06/10/21 07:22:39 AM,30.356,,,,,,,
5365,06/10/21 07:23:39 AM,30.457,,,,,,,
5366,06/10/21 07:24:39 AM,30.457,,,,,,,
5367,06/10/21 07:25:39 AM,30.356,,,,,,,
5368,06/10/21 07:26:39 AM,30.457,,,,,,,
5369,06/10/21 07:27:39 AM,30.457,,,,,,,
5370,06/10/21 07:28:39 AM,30.457,,,,,,,
5371,06/10/21 07:29:39 AM,30.457,,,,,,,
5372,06/10/21 07:30:39 AM,30.356,,,,,,,
5373,06/10/21 07:31:39 AM,30.356,,,,,,,
5374,06/10/21 07:32:39 AM,30.356,,,,,,,
5375,06/10/21 07:33:39 AM,30.356,,,,,,,
5376,06/10/21 07:34:39 AM,30.356,,,,,,,
5377,06/10/21 07:35:39 AM,30.356,,,,,,,
5378,06/10/21 07:36:39 AM,30.356,,,,,,,
5379,06/10/21 07:37:39 AM,30.356,,,,,,,
5380,06/10/21 07:38:39 AM,30.457,,,,,,,
5381,06/10/21 07:39:39 AM,30.457,,,,,,,
5382,06/10/21 07:40:39 AM,30.356,,,,,,,
5383,06/10/21 07:41:39 AM,30.356,,,,,,,
5384,06/10/21 07:42:39 AM,30.356,,,,,,,
5385,06/10/21 07:43:39 AM,30.457,,,,,,,
5386,06/10/21 07:44:39 AM,30.457,,,,,,,
5387,06/10/21 07:45:39 AM,30.457,,,,,,,
5388,06/10/21 07:46:39 AM,30.356,,,,,,,
5389,06/10/21 07:47:39 AM,30.457,,,,,,,
5390,06/10/21 07:48:39 AM,30.356,,,,,,,
5391,06/10/21 07:49:39 AM,30.356,,,,,,,
5392,06/10/21 07:50:39 AM,30.356,,,,,,,
5393,06/10/21 07:51:39 AM,30.356,,,,,,,
5394,06/10/21 07:52:39 AM,30.356,,,,,,,
5395,06/10/21 07:53:39 AM,30.457,,,,,,,
5396,06/10/21 07:54:39 AM,30.356,,,,,,,
5397,06/10/21 07:55:39 AM,30.356,,,,,,,
5398,06/10/21 07:56:39 AM,30.356,,,,,,,
5399,06/10/21 07:57:39 AM,30.457,,,,,,,
5400,06/10/21 07:58:39 AM,30.457,,,,,,,
5401,06/10/21 07:59:39 AM,30.457,,,,,,,
5402,06/10/21 08:00:39 AM,30.457,,,,,,,
5403,06/10/21 08:01:39 AM,30.356,,,,,,,
5404,06/10/21 08:02:39 AM,30.457,,,,,,,
5405,06/10/21 08:03:39 AM,30.457,,,,,,,
5406,06/10/21 08:04:39 AM,30.356,,,,,,,
5407,06/10/21 08:05:39 AM,30.356,,,,,,,
5408,06/10/21 08:06:39 AM,30.356,,,,,,,
5409,06/10/21 08:07:39 AM,30.457,,,,,,,
5410,06/10/21 08:08:39 AM,30.356,,,,,,,
5411,06/10/21 08:09:39 AM,30.356,,,,,,,
5412,06/10/21 08:10:39 AM,30.457,,,,,,,
5413,06/10/21 08:11:39 AM,30.457,,,,,,,
5414,06/10/21 08:12:39 AM,30.356,,,,,,,
5415,06/10/21 08:13:39 AM,30.356,,,,,,,
5416,06/10/21 08:14:39 AM,30.356,,,,,,,
5417,06/10/21 08:15:39 AM,30.356,,,,,,,
5418,06/10/21 08:16:39 AM,30.356,,,,,,,
5419,06/10/21 08:17:39 AM,30.356,,,,,,,
5420,06/10/21 08:18:39 AM,30.356,,,,,,,
5421,06/10/21 08:19:39 AM,30.457,,,,,,,
5422,06/10/21 08:20:39 AM,30.356,,,,,,,
5423,06/10/21 08:21:39 AM,30.356,,,,,,,
5424,06/10/21 08:22:39 AM,30.356,,,,,,,
5425,06/10/21 08:23:39 AM,30.356,,,,,,,
5426,06/10/21 08:24:39 AM,30.356,,,,,,,
5427,06/10/21 08:25:39 AM,30.356,,,,,,,
5428,06/10/21 08:26:39 AM,30.356,,,,,,,
5429,06/10/21 08:27:39 AM,30.356,,,,,,,
5430,06/10/21 08:28:39 AM,30.356,,,,,,,
5431,06/10/21 08:29:39 AM,30.356,,,,,,,
5432,06/10/21 08:30:39 AM,30.356,,,,,,,
5433,06/10/21 08:31:39 AM,30.356,,,,,,,
5434,06/10/21 08:32:39 AM,30.356,,,,,,,
5435,06/10/21 08:33:39 AM,30.356,,,,,,,
5436,06/10/21 08:34:39 AM,30.356,,,,,,,
5437,06/10/21 08:35:39 AM,30.356,,,,,,,
5438,06/10/21 08:36:39 AM,30.356,,,,,,,
5439,06/10/21 08:37:39 AM,30.356,,,,,,,
5440,06/10/21 08:38:39 AM,30.457,,,,,,,
5441,06/10/21 08:39:39 AM,30.457,,,,,,,
5442,06/10/21 08:40:39 AM,30.457,,,,,,,
5443,06/10/21 08:41:39 AM,30.457,,,,,,,
5444,06/10/21 08:42:39 AM,30.356,,,,,,,
5445,06/10/21 08:43:39 AM,30.356,,,,,,,
5446,06/10/21 08:44:39 AM,30.356,,,,,,,
5447,06/10/21 08:45:39 AM,30.356,,,,,,,
5448,06/10/21 08:46:39 AM,30.356,,,,,,,
5449,06/10/21 08:47:39 AM,30.457,,,,,,,
5450,06/10/21 08:48:39 AM,30.356,,,,,,,
5451,06/10/21 08:49:39 AM,30.356,,,,,,,
5452,06/10/21 08:50:39 AM,30.356,,,,,,,
5453,06/10/21 08:51:39 AM,30.356,,,,,,,
5454,06/10/21 08:52:39 AM,30.356,,,,,,,
5455,06/10/21 08:53:39 AM,30.356,,,,,,,
5456,06/10/21 08:54:39 AM,30.356,,,,,,,
5457,06/10/21 08:55:39 AM,30.356,,,,,,,
5458,06/10/21 08:56:39 AM,30.356,,,,,,,
5459,06/10/21 08:57:39 AM,30.356,,,,,,,
5460,06/10/21 08:58:39 AM,30.356,,,,,,,
5461,06/10/21 08:59:39 AM,30.356,,,,,,,
5462,06/10/21 09:00:39 AM,30.356,,,,,,,
5463,06/10/21 09:01:39 AM,30.356,,,,,,,
5464,06/10/21 09:02:39 AM,30.356,,,,,,,
5465,06/10/21 09:03:39 AM,30.356,,,,,,,
5466,06/10/21 09:04:39 AM,30.356,,,,,,,
5467,06/10/21 09:05:39 AM,30.356,,,,,,,
5468,06/10/21 09:06:39 AM,30.356,,,,,,,
5469,06/10/21 09:07:39 AM,30.356,,,,,,,
5470,06/10/21 09:08:39 AM,30.356,,,,,,,
5471,06/10/21 09:09:39 AM,30.457,,,,,,,
5472,06/10/21 09:10:39 AM,30.457,,,,,,,
5473,06/10/21 09:11:39 AM,30.457,,,,,,,
5474,06/10/21 09:12:39 AM,30.457,,,,,,,
5475,06/10/21 09:13:39 AM,30.457,,,,,,,
5476,06/10/21 09:14:39 AM,30.558,,,,,,,
5477,06/10/21 09:15:39 AM,30.558,,,,,,,
5478,06/10/21 09:16:39 AM,30.558,,,,,,,
5479,06/10/21 09:17:39 AM,30.558,,,,,,,
5480,06/10/21 09:18:39 AM,30.558,,,,,,,
5481,06/10/21 09:19:39 AM,30.558,,,,,,,
5482,06/10/21 09:20:39 AM,30.558,,,,,,,
5483,06/10/21 09:21:39 AM,30.558,,,,,,,
5484,06/10/21 09:22:39 AM,30.659,,,,,,,
5485,06/10/21 09:23:39 AM,30.659,,,,,,,
5486,06/10/21 09:24:39 AM,30.659,,,,,,,
5487,06/10/21 09:25:39 AM,30.659,,,,,,,
5488,06/10/21 09:26:39 AM,30.659,,,,,,,
5489,06/10/21 09:27:39 AM,30.659,,,,,,,
5490,06/10/21 09:28:39 AM,30.659,,,,,,,
5491,06/10/21 09:29:39 AM,30.659,,,,,,,
5492,06/10/21 09:30:39 AM,30.760,,,,,,,
5493,06/10/21 09:31:39 AM,30.760,,,,,,,
5494,06/10/21 09:32:39 AM,30.760,,,,,,,
5495,06/10/21 09:33:39 AM,30.760,,,,,,,
5496,06/10/21 09:34:39 AM,30.760,,,,,,,
5497,06/10/21 09:35:39 AM,30.862,,,,,,,
5498,06/10/21 09:36:39 AM,30.760,,,,,,,
5499,06/10/21 09:37:39 AM,30.760,,,,,,,
5500,06/10/21 09:38:39 AM,30.659,,,,,,,
5501,06/10/21 09:39:39 AM,30.659,,,,,,,
5502,06/10/21 09:40:39 AM,30.659,,,,,,,
5503,06/10/21 09:41:39 AM,30.659,,,,,,,
5504,06/10/21 09:42:39 AM,30.659,,,,,,,
5505,06/10/21 09:43:39 AM,30.659,,,,,,,
5506,06/10/21 09:44:39 AM,30.659,,,,,,,
5507,06/10/21 09:45:39 AM,30.659,,,,,,,
5508,06/10/21 09:46:39 AM,30.659,,,,,,,
5509,06/10/21 09:47:39 AM,30.659,,,,,,,
5510,06/10/21 09:48:39 AM,30.659,,,,,,,
5511,06/10/21 09:49:39 AM,30.659,,,,,,,
5512,06/10/21 09:50:39 AM,30.356,,,,,,,
5513,06/10/21 09:51:39 AM,29.652,,,,,,,
5514,06/10/21 09:52:39 AM,29.152,,,,,,,
5515,06/10/21 09:53:39 AM,28.953,,,,,,,
5516,06/10/21 09:54:39 AM,28.953,,,,,,,
5517,06/10/21 09:55:39 AM,28.853,,,,,,,
5518,06/10/21 09:56:39 AM,28.655,,,,,,,
5519,06/10/21 09:57:39 AM,28.456,,,,,,,
5520,06/10/21 09:58:39 AM,28.159,,,,,,,
5521,06/10/21 09:59:39 AM,27.665,,,,,,,
5522,06/10/21 10:00:39 AM,27.272,,,,,,,
5523,06/10/21 10:01:39 AM,27.075,,,,,,,
5524,06/10/21 10:02:39 AM,27.075,,,,,,,
5525,06/10/21 10:03:39 AM,27.075,,,,,,,
5526,06/10/21 10:04:39 AM,27.173,,,,,,,
5527,06/10/21 10:05:39 AM,27.370,,,,,,,
5528,06/10/21 10:06:39 AM,27.567,,,,,,,
5529,06/10/21 10:07:39 AM,27.764,,,,,,,
5530,06/10/21 10:08:39 AM,27.665,,,,,,,
5531,06/10/21 10:09:39 AM,27.468,,,,,,,
5532,06/10/21 10:10:39 AM,27.370,,,,,,,
5533,06/10/21 10:11:39 AM,27.370,,,,,,,
5534,06/10/21 10:12:39 AM,27.272,,,,,,,
5535,06/10/21 10:13:39 AM,27.173,,,,,,,
5536,06/10/21 10:14:39 AM,27.173,,,,,,,
5537,06/10/21 10:15:39 AM,27.173,,,,,,,
5538,06/10/21 10:16:39 AM,27.075,,,,,,,
5539,06/10/21 10:17:39 AM,27.173,,,,,,,
5540,06/10/21 10:18:39 AM,27.075,,,,,,,
5541,06/10/21 10:19:39 AM,27.075,,,,,,,
5542,06/10/21 10:20:39 AM,27.075,,,,,,,
5543,06/10/21 10:21:39 AM,26.977,,,,,,,
5544,06/10/21 10:22:39 AM,26.977,,,,,,,
5545,06/10/21 10:23:39 AM,26.879,,,,,,,
5546,06/10/21 10:24:39 AM,27.173,,,,,,,
5547,06/10/21 10:25:39 AM,27.665,,,,,,,
5548,06/10/21 10:26:39 AM,27.961,,,,,,,
5549,06/10/21 10:27:39 AM,28.258,,,,,,,
5550,06/10/21 10:28:39 AM,28.357,,,,,,,
5551,06/10/21 10:29:39 AM,28.456,,,,,,,
5552,06/10/21 10:30:39 AM,28.555,,,,,,,
5553,06/10/21 10:31:39 AM,28.655,,,,,,,
5554,06/10/21 10:32:39 AM,28.655,,,,,,,
5555,06/10/21 10:33:39 AM,28.655,,,,,,,
5556,06/10/21 10:34:39 AM,28.754,,,,,,,
5557,06/10/21 10:35:39 AM,28.754,,,,,,,
5558,06/10/21 10:36:39 AM,28.754,,,,,,,
5559,06/10/21 10:37:39 AM,28.754,,,,,,,
5560,06/10/21 10:38:39 AM,28.754,,,,,,,
5561,06/10/21 10:39:39 AM,28.754,,,,,,,
5562,06/10/21 10:40:39 AM,28.754,,,,,,,
5563,06/10/21 10:41:39 AM,28.754,,,,,,,
5564,06/10/21 10:42:39 AM,28.655,,,,,,,
5565,06/10/21 10:43:39 AM,28.655,,,,,,,
5566,06/10/21 10:44:39 AM,28.655,,,,,,,
5567,06/10/21 10:45:39 AM,28.655,,,,,,,
5568,06/10/21 10:46:39 AM,28.655,,,,,,,
5569,06/10/21 10:47:39 AM,28.655,,,,,,,
5570,06/10/21 10:48:39 AM,28.655,,,,,,,
5571,06/10/21 10:49:39 AM,28.655,,,,,,,
5572,06/10/21 10:50:39 AM,28.655,,,,,,,
5573,06/10/21 10:51:39 AM,28.655,,,,,,,
5574,06/10/21 10:52:39 AM,28.655,,,,,,,
5575,06/10/21 10:53:39 AM,28.655,,,,,,,
5576,06/10/21 10:54:39 AM,28.655,,,,,,,
5577,06/10/21 10:55:39 AM,28.655,,,,,,,
5578,06/10/21 10:56:39 AM,28.655,,,,,,,
5579,06/10/21 10:57:39 AM,28.655,,,,,,,
5580,06/10/21 10:58:39 AM,28.754,,,,,,,
5581,06/10/21 10:59:39 AM,28.754,,,,,,,
5582,06/10/21 11:00:39 AM,28.655,,,,,,,
5583,06/10/21 11:01:39 AM,28.754,,,,,,,
5584,06/10/21 11:02:39 AM,28.754,,,,,,,
5585,06/10/21 11:03:39 AM,28.754,,,,,,,
5586,06/10/21 11:04:39 AM,28.754,,,,,,,
5587,06/10/21 11:05:39 AM,28.754,,,,,,,
5588,06/10/21 11:06:39 AM,28.754,,,,,,,
5589,06/10/21 11:07:39 AM,28.754,,,,,,,
5590,06/10/21 11:08:39 AM,28.754,,,,,,,
5591,06/10/21 11:09:39 AM,28.754,,,,,,,
5592,06/10/21 11:10:39 AM,28.754,,,,,,,
5593,06/10/21 11:11:39 AM,28.754,,,,,,,
5594,06/10/21 11:12:39 AM,28.754,,,,,,,
5595,06/10/21 11:13:39 AM,28.853,,,,,,,
5596,06/10/21 11:14:39 AM,28.853,,,,,,,
5597,06/10/21 11:15:39 AM,28.853,,,,,,,
5598,06/10/21 11:16:39 AM,28.853,,,,,,,
5599,06/10/21 11:17:39 AM,28.853,,,,,,,
5600,06/10/21 11:18:39 AM,28.853,,,,,,,
5601,06/10/21 11:19:39 AM,28.853,,,,,,,
5602,06/10/21 11:20:39 AM,28.853,,,,,,,
5603,06/10/21 11:21:39 AM,28.853,,,,,,,
5604,06/10/21 11:22:39 AM,28.853,,,,,,,
5605,06/10/21 11:23:39 AM,28.853,,,,,,,
5606,06/10/21 11:24:39 AM,28.853,,,,,,,
5607,06/10/21 11:25:39 AM,28.853,,,,,,,
5608,06/10/21 11:26:39 AM,28.953,,,,,,,
5609,06/10/21 11:27:39 AM,28.953,,,,,,,
5610,06/10/21 11:28:39 AM,28.953,,,,,,,
5611,06/10/21 11:29:39 AM,28.953,,,,,,,
5612,06/10/21 11:30:39 AM,28.953,,,,,,,
5613,06/10/21 11:31:39 AM,28.953,,,,,,,
5614,06/10/21 11:32:39 AM,28.953,,,,,,,
5615,06/10/21 11:33:39 AM,28.953,,,,,,,
5616,06/10/21 11:34:39 AM,28.953,,,,,,,
5617,06/10/21 11:35:39 AM,28.953,,,,,,,
5618,06/10/21 11:36:39 AM,28.953,,,,,,,
5619,06/10/21 11:37:39 AM,28.953,,,,,,,
5620,06/10/21 11:38:39 AM,29.053,,,,,,,
5621,06/10/21 11:39:39 AM,29.053,,,,,,,
5622,06/10/21 11:40:39 AM,29.053,,,,,,,
5623,06/10/21 11:41:39 AM,29.053,,,,,,,
5624,06/10/21 11:42:39 AM,29.053,,,,,,,
5625,06/10/21 11:43:39 AM,29.053,,,,,,,
5626,06/10/21 11:44:39 AM,29.053,,,,,,,
5627,06/10/21 11:45:39 AM,29.053,,,,,,,
5628,06/10/21 11:46:39 AM,29.053,,,,,,,
5629,06/10/21 11:47:39 AM,29.053,,,,,,,
5630,06/10/21 11:48:39 AM,29.053,,,,,,,
5631,06/10/21 11:49:39 AM,29.053,,,,,,,
5632,06/10/21 11:50:39 AM,29.152,,,,,,,
5633,06/10/21 11:51:39 AM,29.152,,,,,,,
5634,06/10/21 11:52:39 AM,29.152,,,,,,,
5635,06/10/21 11:53:39 AM,29.352,,,,,,,
5636,06/10/21 11:54:39 AM,29.652,,,,,,,
5637,06/10/21 11:55:39 AM,29.953,,,,,,,
5638,06/10/21 11:56:39 AM,30.255,,,,,,,
5639,06/10/21 11:57:39 AM,30.356,,,,,,,
5640,06/10/21 11:58:39 AM,30.457,,,,,,,
5641,06/10/21 11:59:39 AM,30.457,,,,,,,
5642,06/10/21 12:00:39 PM,30.558,,,,,,,
5643,06/10/21 12:01:39 PM,30.558,,,,,,,
5644,06/10/21 12:02:39 PM,30.558,,,,,,,
5645,06/10/21 12:03:39 PM,30.558,,,,,,,
5646,06/10/21 12:04:39 PM,30.558,,,,,,,
5647,06/10/21 12:05:39 PM,30.558,,,,,,,
5648,06/10/21 12:06:39 PM,30.558,,,,,,,
5649,06/10/21 12:07:39 PM,30.558,,,,,,,
5650,06/10/21 12:08:39 PM,30.659,,,,,,,
5651,06/10/21 12:09:39 PM,30.558,,,,,,,
5652,06/10/21 12:10:39 PM,30.659,,,,,,,
5653,06/10/21 12:11:39 PM,30.659,,,,,,,
5654,06/10/21 12:12:39 PM,30.659,,,,,,,
5655,06/10/21 12:13:39 PM,30.659,,,,,,,
5656,06/10/21 12:14:39 PM,30.659,,,,,,,
5657,06/10/21 12:15:39 PM,30.659,,,,,,,
5658,06/10/21 12:16:39 PM,30.659,,,,,,,
5659,06/10/21 12:17:39 PM,30.659,,,,,,,
5660,06/10/21 12:18:39 PM,30.659,,,,,,,
5661,06/10/21 12:19:39 PM,30.659,,,,,,,
5662,06/10/21 12:20:39 PM,30.659,,,,,,,
5663,06/10/21 12:21:39 PM,30.760,,,,,,,
5664,06/10/21 12:22:39 PM,30.760,,,,,,,
5665,06/10/21 12:23:39 PM,30.760,,,,,,,
5666,06/10/21 12:24:39 PM,30.760,,,,,,,
5667,06/10/21 12:25:39 PM,30.760,,,,,,,
5668,06/10/21 12:26:39 PM,30.760,,,,,,,
5669,06/10/21 12:27:39 PM,30.760,,,,,,,
5670,06/10/21 12:28:39 PM,30.760,,,,,,,
5671,06/10/21 12:29:39 PM,30.760,,,,,,,
5672,06/10/21 12:30:39 PM,30.760,,,,,,,
5673,06/10/21 12:31:39 PM,30.760,,,,,,,
5674,06/10/21 12:32:39 PM,30.760,,,,,,,
5675,06/10/21 12:33:39 PM,30.760,,,,,,,
5676,06/10/21 12:34:39 PM,30.760,,,,,,,
5677,06/10/21 12:35:39 PM,30.760,,,,,,,
5678,06/10/21 12:36:39 PM,30.760,,,,,,,
5679,06/10/21 12:37:39 PM,30.760,,,,,,,
5680,06/10/21 12:38:39 PM,30.760,,,,,,,
5681,06/10/21 12:39:39 PM,30.760,,,,,,,
5682,06/10/21 12:40:39 PM,30.659,,,,,,,
5683,06/10/21 12:41:39 PM,30.760,,,,,,,
5684,06/10/21 12:42:39 PM,30.659,,,,,,,
5685,06/10/21 12:43:39 PM,30.659,,,,,,,
5686,06/10/21 12:44:39 PM,30.659,,,,,,,
5687,06/10/21 12:45:39 PM,30.659,,,,,,,
5688,06/10/21 12:46:39 PM,30.659,,,,,,,
5689,06/10/21 12:47:39 PM,30.760,,,,,,,
5690,06/10/21 12:48:39 PM,30.659,,,,,,,
5691,06/10/21 12:49:39 PM,30.760,,,,,,,
5692,06/10/21 12:50:39 PM,30.659,,,,,,,
5693,06/10/21 12:51:39 PM,30.760,,,,,,,
5694,06/10/21 12:52:39 PM,30.760,,,,,,,
5695,06/10/21 12:53:39 PM,30.760,,,,,,,
5696,06/10/21 12:54:39 PM,30.760,,,,,,,
5697,06/10/21 12:55:39 PM,30.760,,,,,,,
5698,06/10/21 12:56:39 PM,30.760,,,,,,,
5699,06/10/21 12:57:39 PM,30.760,,,,,,,
5700,06/10/21 12:58:39 PM,30.760,,,,,,,
5701,06/10/21 12:59:39 PM,30.760,,,,,,,
5702,06/10/21 01:00:39 PM,30.760,,,,,,,
5703,06/10/21 01:01:39 PM,30.760,,,,,,,
5704,06/10/21 01:02:39 PM,30.760,,,,,,,
5705,06/10/21 01:03:39 PM,30.760,,,,,,,
5706,06/10/21 01:04:39 PM,30.760,,,,,,,
5707,06/10/21 01:05:39 PM,30.760,,,,,,,
5708,06/10/21 01:06:39 PM,30.760,,,,,,,
5709,06/10/21 01:07:39 PM,30.659,,,,,,,
5710,06/10/21 01:08:39 PM,30.659,,,,,,,
5711,06/10/21 01:09:39 PM,30.659,,,,,,,
5712,06/10/21 01:10:39 PM,30.659,,,,,,,
5713,06/10/21 01:11:39 PM,30.659,,,,,,,
5714,06/10/21 01:12:39 PM,30.659,,,,,,,
5715,06/10/21 01:13:39 PM,30.659,,,,,,,
5716,06/10/21 01:14:39 PM,30.659,,,,,,,
5717,06/10/21 01:15:39 PM,30.760,,,,,,,
5718,06/10/21 01:16:39 PM,30.760,,,,,,,
5719,06/10/21 01:17:39 PM,30.659,,,,,,,
5720,06/10/21 01:18:39 PM,30.659,,,,,,,
5721,06/10/21 01:19:39 PM,30.659,,,,,,,
5722,06/10/21 01:20:39 PM,30.659,,,,,,,
5723,06/10/21 01:21:39 PM,30.659,,,,,,,
5724,06/10/21 01:22:39 PM,30.659,,,,,,,
5725,06/10/21 01:23:39 PM,30.659,,,,,,,
5726,06/10/21 01:24:39 PM,30.659,,,,,,,
5727,06/10/21 01:25:39 PM,30.659,,,,,,,
5728,06/10/21 01:26:39 PM,30.659,,,,,,,
5729,06/10/21 01:27:39 PM,30.659,,,,,,,
5730,06/10/21 01:28:39 PM,30.659,,,,,,,
5731,06/10/21 01:29:39 PM,30.659,,,,,,,
5732,06/10/21 01:30:39 PM,30.659,,,,,,,
5733,06/10/21 01:31:39 PM,30.659,,,,,,,
5734,06/10/21 01:32:39 PM,30.659,,,,,,,
5735,06/10/21 01:33:39 PM,30.659,,,,,,,
5736,06/10/21 01:34:39 PM,30.659,,,,,,,
5737,06/10/21 01:35:39 PM,30.659,,,,,,,
5738,06/10/21 01:36:39 PM,30.659,,,,,,,
5739,06/10/21 01:37:39 PM,30.760,,,,,,,
