"Plot Title: FL_Keys_Tank4"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20663194, SEN S/N: 20663194, LBL: FL_Keys_Tank4)","Coupler Detached (LGR S/N: 20663194)","Coupler Attached (LGR S/N: 20663194)","Stopped (LGR S/N: 20663194)","End Of File (LGR S/N: 20663194)"
6198,06/10/21 09:18:39 PM,30.558,,,,
6199,06/10/21 09:19:39 PM,30.558,,,,
6200,06/10/21 09:20:39 PM,30.558,,,,
6201,06/10/21 09:21:39 PM,30.558,,,,
6202,06/10/21 09:22:39 PM,30.558,,,,
6203,06/10/21 09:23:39 PM,30.558,,,,
6204,06/10/21 09:24:39 PM,30.558,,,,
6205,06/10/21 09:25:39 PM,30.558,,,,
6206,06/10/21 09:26:39 PM,30.558,,,,
6207,06/10/21 09:27:39 PM,30.558,,,,
6208,06/10/21 09:28:39 PM,30.558,,,,
6209,06/10/21 09:29:39 PM,30.558,,,,
6210,06/10/21 09:30:39 PM,30.558,,,,
6211,06/10/21 09:31:39 PM,30.558,,,,
6212,06/10/21 09:32:39 PM,30.558,,,,
6213,06/10/21 09:33:39 PM,30.558,,,,
6214,06/10/21 09:34:39 PM,30.558,,,,
6215,06/10/21 09:35:39 PM,30.558,,,,
6216,06/10/21 09:36:39 PM,30.558,,,,
6217,06/10/21 09:37:39 PM,30.558,,,,
6218,06/10/21 09:38:39 PM,30.558,,,,
6219,06/10/21 09:39:39 PM,30.558,,,,
6220,06/10/21 09:40:39 PM,30.558,,,,
6221,06/10/21 09:41:39 PM,30.558,,,,
6222,06/10/21 09:42:39 PM,30.558,,,,
6223,06/10/21 09:43:39 PM,30.558,,,,
6224,06/10/21 09:44:39 PM,30.558,,,,
6225,06/10/21 09:45:39 PM,30.558,,,,
6226,06/10/21 09:46:39 PM,30.558,,,,
6227,06/10/21 09:47:39 PM,30.558,,,,
6228,06/10/21 09:48:39 PM,30.558,,,,
6229,06/10/21 09:49:39 PM,30.558,,,,
6230,06/10/21 09:50:39 PM,30.558,,,,
6231,06/10/21 09:51:39 PM,30.558,,,,
6232,06/10/21 09:52:39 PM,30.457,,,,
6233,06/10/21 09:53:39 PM,30.457,,,,
6234,06/10/21 09:54:39 PM,30.457,,,,
6235,06/10/21 09:55:39 PM,30.457,,,,
6236,06/10/21 09:56:39 PM,30.457,,,,
6237,06/10/21 09:57:39 PM,30.457,,,,
6238,06/10/21 09:58:39 PM,30.457,,,,
6239,06/10/21 09:59:39 PM,30.457,,,,
6240,06/10/21 10:00:39 PM,30.457,,,,
6241,06/10/21 10:01:39 PM,30.457,,,,
6242,06/10/21 10:02:39 PM,30.457,,,,
6243,06/10/21 10:03:39 PM,30.457,,,,
6244,06/10/21 10:04:39 PM,30.457,,,,
6245,06/10/21 10:05:39 PM,30.457,,,,
6246,06/10/21 10:06:39 PM,30.457,,,,
6247,06/10/21 10:07:39 PM,30.457,,,,
6248,06/10/21 10:08:39 PM,30.457,,,,
6249,06/10/21 10:09:39 PM,30.457,,,,
6250,06/10/21 10:10:39 PM,30.457,,,,
6251,06/10/21 10:11:39 PM,30.457,,,,
6252,06/10/21 10:12:39 PM,30.457,,,,
6253,06/10/21 10:13:39 PM,30.457,,,,
6254,06/10/21 10:14:39 PM,30.457,,,,
6255,06/10/21 10:15:39 PM,30.457,,,,
6256,06/10/21 10:16:39 PM,30.457,,,,
6257,06/10/21 10:17:39 PM,30.457,,,,
6258,06/10/21 10:18:39 PM,30.457,,,,
6259,06/10/21 10:19:39 PM,30.457,,,,
6260,06/10/21 10:20:39 PM,30.457,,,,
6261,06/10/21 10:21:39 PM,30.457,,,,
6262,06/10/21 10:22:39 PM,30.457,,,,
6263,06/10/21 10:23:39 PM,30.457,,,,
6264,06/10/21 10:24:39 PM,30.457,,,,
6265,06/10/21 10:25:39 PM,30.457,,,,
6266,06/10/21 10:26:39 PM,30.457,,,,
6267,06/10/21 10:27:39 PM,30.457,,,,
6268,06/10/21 10:28:39 PM,30.457,,,,
6269,06/10/21 10:29:39 PM,30.457,,,,
6270,06/10/21 10:30:39 PM,30.457,,,,
6271,06/10/21 10:31:39 PM,30.457,,,,
6272,06/10/21 10:32:39 PM,30.457,,,,
6273,06/10/21 10:33:39 PM,30.457,,,,
6274,06/10/21 10:34:39 PM,30.457,,,,
6275,06/10/21 10:35:39 PM,30.457,,,,
6276,06/10/21 10:36:39 PM,30.457,,,,
6277,06/10/21 10:37:39 PM,30.457,,,,
6278,06/10/21 10:38:39 PM,30.457,,,,
6279,06/10/21 10:39:39 PM,30.457,,,,
6280,06/10/21 10:40:39 PM,30.457,,,,
6281,06/10/21 10:41:39 PM,30.457,,,,
6282,06/10/21 10:42:39 PM,30.457,,,,
6283,06/10/21 10:43:39 PM,30.457,,,,
6284,06/10/21 10:44:39 PM,30.457,,,,
6285,06/10/21 10:45:39 PM,30.457,,,,
6286,06/10/21 10:46:39 PM,30.457,,,,
6287,06/10/21 10:47:39 PM,30.457,,,,
6288,06/10/21 10:48:39 PM,30.457,,,,
6289,06/10/21 10:49:39 PM,30.457,,,,
6290,06/10/21 10:50:39 PM,30.457,,,,
6291,06/10/21 10:51:39 PM,30.457,,,,
6292,06/10/21 10:52:39 PM,30.457,,,,
6293,06/10/21 10:53:39 PM,30.457,,,,
6294,06/10/21 10:54:39 PM,30.457,,,,
6295,06/10/21 10:55:39 PM,30.457,,,,
6296,06/10/21 10:56:39 PM,30.457,,,,
6297,06/10/21 10:57:39 PM,30.457,,,,
6298,06/10/21 10:58:39 PM,30.457,,,,
6299,06/10/21 10:59:39 PM,30.457,,,,
6300,06/10/21 11:00:39 PM,30.457,,,,
6301,06/10/21 11:01:39 PM,30.457,,,,
6302,06/10/21 11:02:39 PM,30.457,,,,
6303,06/10/21 11:03:39 PM,30.457,,,,
6304,06/10/21 11:04:39 PM,30.457,,,,
6305,06/10/21 11:05:39 PM,30.457,,,,
6306,06/10/21 11:06:39 PM,30.457,,,,
6307,06/10/21 11:07:39 PM,30.457,,,,
6308,06/10/21 11:08:39 PM,30.457,,,,
6309,06/10/21 11:09:39 PM,30.457,,,,
6310,06/10/21 11:10:39 PM,30.457,,,,
6311,06/10/21 11:11:39 PM,30.457,,,,
6312,06/10/21 11:12:39 PM,30.457,,,,
6313,06/10/21 11:13:39 PM,30.457,,,,
6314,06/10/21 11:14:39 PM,30.457,,,,
6315,06/10/21 11:15:39 PM,30.457,,,,
6316,06/10/21 11:16:39 PM,30.457,,,,
6317,06/10/21 11:17:39 PM,30.457,,,,
6318,06/10/21 11:18:39 PM,30.457,,,,
6319,06/10/21 11:19:39 PM,30.457,,,,
6320,06/10/21 11:20:39 PM,30.457,,,,
6321,06/10/21 11:21:39 PM,30.457,,,,
6322,06/10/21 11:22:39 PM,30.457,,,,
6323,06/10/21 11:23:39 PM,30.457,,,,
6324,06/10/21 11:24:39 PM,30.457,,,,
6325,06/10/21 11:25:39 PM,30.457,,,,
6326,06/10/21 11:26:39 PM,30.457,,,,
6327,06/10/21 11:27:39 PM,30.457,,,,
6328,06/10/21 11:28:39 PM,30.457,,,,
6329,06/10/21 11:29:39 PM,30.457,,,,
6330,06/10/21 11:30:39 PM,30.457,,,,
6331,06/10/21 11:31:39 PM,30.457,,,,
6332,06/10/21 11:32:39 PM,30.457,,,,
6333,06/10/21 11:33:39 PM,30.457,,,,
6334,06/10/21 11:34:39 PM,30.457,,,,
6335,06/10/21 11:35:39 PM,30.457,,,,
6336,06/10/21 11:36:39 PM,30.457,,,,
6337,06/10/21 11:37:39 PM,30.457,,,,
6338,06/10/21 11:38:39 PM,30.457,,,,
6339,06/10/21 11:39:39 PM,30.457,,,,
6340,06/10/21 11:40:39 PM,30.457,,,,
6341,06/10/21 11:41:39 PM,30.457,,,,
6342,06/10/21 11:42:39 PM,30.457,,,,
6343,06/10/21 11:43:39 PM,30.457,,,,
6344,06/10/21 11:44:39 PM,30.457,,,,
6345,06/10/21 11:45:39 PM,30.457,,,,
6346,06/10/21 11:46:39 PM,30.457,,,,
6347,06/10/21 11:47:39 PM,30.457,,,,
6348,06/10/21 11:48:39 PM,30.457,,,,
6349,06/10/21 11:49:39 PM,30.457,,,,
6350,06/10/21 11:50:39 PM,30.457,,,,
6351,06/10/21 11:51:39 PM,30.457,,,,
6352,06/10/21 11:52:39 PM,30.457,,,,
6353,06/10/21 11:53:39 PM,30.457,,,,
6354,06/10/21 11:54:39 PM,30.457,,,,
6355,06/10/21 11:55:39 PM,30.457,,,,
6356,06/10/21 11:56:39 PM,30.457,,,,
6357,06/10/21 11:57:39 PM,30.457,,,,
6358,06/10/21 11:58:39 PM,30.457,,,,
6359,06/10/21 11:59:39 PM,30.457,,,,
6360,06/11/21 12:00:39 AM,30.457,,,,
6361,06/11/21 12:01:39 AM,30.457,,,,
6362,06/11/21 12:02:39 AM,30.457,,,,
6363,06/11/21 12:03:39 AM,30.457,,,,
6364,06/11/21 12:04:39 AM,30.457,,,,
6365,06/11/21 12:05:39 AM,30.457,,,,
6366,06/11/21 12:06:39 AM,30.457,,,,
6367,06/11/21 12:07:39 AM,30.457,,,,
6368,06/11/21 12:08:39 AM,30.457,,,,
6369,06/11/21 12:09:39 AM,30.457,,,,
6370,06/11/21 12:10:39 AM,30.457,,,,
6371,06/11/21 12:11:39 AM,30.457,,,,
6372,06/11/21 12:12:39 AM,30.457,,,,
6373,06/11/21 12:13:39 AM,30.457,,,,
6374,06/11/21 12:14:39 AM,30.457,,,,
6375,06/11/21 12:15:39 AM,30.457,,,,
6376,06/11/21 12:16:39 AM,30.457,,,,
6377,06/11/21 12:17:39 AM,30.457,,,,
6378,06/11/21 12:18:39 AM,30.457,,,,
6379,06/11/21 12:19:39 AM,30.457,,,,
6380,06/11/21 12:20:39 AM,30.457,,,,
6381,06/11/21 12:21:39 AM,30.457,,,,
6382,06/11/21 12:22:39 AM,30.457,,,,
6383,06/11/21 12:23:39 AM,30.457,,,,
6384,06/11/21 12:24:39 AM,30.457,,,,
6385,06/11/21 12:25:39 AM,30.457,,,,
6386,06/11/21 12:26:39 AM,30.457,,,,
6387,06/11/21 12:27:39 AM,30.457,,,,
6388,06/11/21 12:28:39 AM,30.457,,,,
6389,06/11/21 12:29:39 AM,30.457,,,,
6390,06/11/21 12:30:39 AM,30.457,,,,
6391,06/11/21 12:31:39 AM,30.558,,,,
6392,06/11/21 12:32:39 AM,30.558,,,,
6393,06/11/21 12:33:39 AM,30.558,,,,
6394,06/11/21 12:34:39 AM,30.457,,,,
6395,06/11/21 12:35:39 AM,30.457,,,,
6396,06/11/21 12:36:39 AM,30.457,,,,
6397,06/11/21 12:37:39 AM,30.457,,,,
6398,06/11/21 12:38:39 AM,30.457,,,,
6399,06/11/21 12:39:39 AM,30.457,,,,
6400,06/11/21 12:40:39 AM,30.457,,,,
6401,06/11/21 12:41:39 AM,30.457,,,,
6402,06/11/21 12:42:39 AM,30.457,,,,
6403,06/11/21 12:43:39 AM,30.457,,,,
6404,06/11/21 12:44:39 AM,30.457,,,,
6405,06/11/21 12:45:39 AM,30.457,,,,
6406,06/11/21 12:46:39 AM,30.457,,,,
6407,06/11/21 12:47:39 AM,30.457,,,,
6408,06/11/21 12:48:39 AM,30.457,,,,
6409,06/11/21 12:49:39 AM,30.457,,,,
6410,06/11/21 12:50:39 AM,30.457,,,,
6411,06/11/21 12:51:39 AM,30.457,,,,
6412,06/11/21 12:52:39 AM,30.356,,,,
6413,06/11/21 12:53:39 AM,30.457,,,,
6414,06/11/21 12:54:39 AM,30.457,,,,
6415,06/11/21 12:55:39 AM,30.457,,,,
6416,06/11/21 12:56:39 AM,30.457,,,,
6417,06/11/21 12:57:39 AM,30.457,,,,
6418,06/11/21 12:58:39 AM,30.457,,,,
6419,06/11/21 12:59:39 AM,30.457,,,,
6420,06/11/21 01:00:39 AM,30.457,,,,
6421,06/11/21 01:01:39 AM,30.457,,,,
6422,06/11/21 01:02:39 AM,30.457,,,,
6423,06/11/21 01:03:39 AM,30.457,,,,
6424,06/11/21 01:04:39 AM,30.457,,,,
6425,06/11/21 01:05:39 AM,30.457,,,,
6426,06/11/21 01:06:39 AM,30.457,,,,
6427,06/11/21 01:07:39 AM,30.356,,,,
6428,06/11/21 01:08:39 AM,30.457,,,,
6429,06/11/21 01:09:39 AM,30.457,,,,
6430,06/11/21 01:10:39 AM,30.457,,,,
6431,06/11/21 01:11:39 AM,30.457,,,,
6432,06/11/21 01:12:39 AM,30.457,,,,
6433,06/11/21 01:13:39 AM,30.356,,,,
6434,06/11/21 01:14:39 AM,30.457,,,,
6435,06/11/21 01:15:39 AM,30.457,,,,
6436,06/11/21 01:16:39 AM,30.457,,,,
6437,06/11/21 01:17:39 AM,30.457,,,,
6438,06/11/21 01:18:39 AM,30.457,,,,
6439,06/11/21 01:19:39 AM,30.457,,,,
6440,06/11/21 01:20:39 AM,30.457,,,,
6441,06/11/21 01:21:39 AM,30.457,,,,
6442,06/11/21 01:22:39 AM,30.457,,,,
6443,06/11/21 01:23:39 AM,30.457,,,,
6444,06/11/21 01:24:39 AM,30.457,,,,
6445,06/11/21 01:25:39 AM,30.356,,,,
6446,06/11/21 01:26:39 AM,30.457,,,,
6447,06/11/21 01:27:39 AM,30.457,,,,
6448,06/11/21 01:28:39 AM,30.457,,,,
6449,06/11/21 01:29:39 AM,30.457,,,,
6450,06/11/21 01:30:39 AM,30.356,,,,
6451,06/11/21 01:31:39 AM,30.457,,,,
6452,06/11/21 01:32:39 AM,30.457,,,,
6453,06/11/21 01:33:39 AM,30.457,,,,
6454,06/11/21 01:34:39 AM,30.457,,,,
6455,06/11/21 01:35:39 AM,30.457,,,,
6456,06/11/21 01:36:39 AM,30.457,,,,
6457,06/11/21 01:37:39 AM,30.457,,,,
6458,06/11/21 01:38:39 AM,30.457,,,,
6459,06/11/21 01:39:39 AM,30.457,,,,
6460,06/11/21 01:40:39 AM,30.457,,,,
6461,06/11/21 01:41:39 AM,30.356,,,,
6462,06/11/21 01:42:39 AM,30.356,,,,
6463,06/11/21 01:43:39 AM,30.457,,,,
6464,06/11/21 01:44:39 AM,30.457,,,,
6465,06/11/21 01:45:39 AM,30.457,,,,
6466,06/11/21 01:46:39 AM,30.457,,,,
6467,06/11/21 01:47:39 AM,30.457,,,,
6468,06/11/21 01:48:39 AM,30.457,,,,
6469,06/11/21 01:49:39 AM,30.457,,,,
6470,06/11/21 01:50:39 AM,30.457,,,,
6471,06/11/21 01:51:39 AM,30.457,,,,
6472,06/11/21 01:52:39 AM,30.457,,,,
6473,06/11/21 01:53:39 AM,30.356,,,,
6474,06/11/21 01:54:39 AM,30.356,,,,
6475,06/11/21 01:55:39 AM,30.457,,,,
6476,06/11/21 01:56:39 AM,30.457,,,,
6477,06/11/21 01:57:39 AM,30.457,,,,
6478,06/11/21 01:58:39 AM,30.457,,,,
6479,06/11/21 01:59:39 AM,30.457,,,,
6480,06/11/21 02:00:39 AM,30.457,,,,
6481,06/11/21 02:01:39 AM,30.457,,,,
6482,06/11/21 02:02:39 AM,30.457,,,,
6483,06/11/21 02:03:39 AM,30.457,,,,
6484,06/11/21 02:04:39 AM,30.356,,,,
6485,06/11/21 02:05:39 AM,30.457,,,,
6486,06/11/21 02:06:39 AM,30.457,,,,
6487,06/11/21 02:07:39 AM,30.457,,,,
6488,06/11/21 02:08:39 AM,30.356,,,,
6489,06/11/21 02:09:39 AM,30.356,,,,
6490,06/11/21 02:10:39 AM,30.457,,,,
6491,06/11/21 02:11:39 AM,30.457,,,,
6492,06/11/21 02:12:39 AM,30.457,,,,
6493,06/11/21 02:13:39 AM,30.457,,,,
6494,06/11/21 02:14:39 AM,30.356,,,,
6495,06/11/21 02:15:39 AM,30.457,,,,
6496,06/11/21 02:16:39 AM,30.457,,,,
6497,06/11/21 02:17:39 AM,30.457,,,,
6498,06/11/21 02:18:39 AM,30.457,,,,
6499,06/11/21 02:19:39 AM,30.457,,,,
6500,06/11/21 02:20:39 AM,30.457,,,,
6501,06/11/21 02:21:39 AM,30.457,,,,
6502,06/11/21 02:22:39 AM,30.457,,,,
6503,06/11/21 02:23:39 AM,30.356,,,,
6504,06/11/21 02:24:39 AM,30.457,,,,
6505,06/11/21 02:25:39 AM,30.457,,,,
6506,06/11/21 02:26:39 AM,30.457,,,,
6507,06/11/21 02:27:39 AM,30.457,,,,
6508,06/11/21 02:28:39 AM,30.457,,,,
6509,06/11/21 02:29:39 AM,30.457,,,,
6510,06/11/21 02:30:39 AM,30.457,,,,
6511,06/11/21 02:31:39 AM,30.457,,,,
6512,06/11/21 02:32:39 AM,30.457,,,,
6513,06/11/21 02:33:39 AM,30.457,,,,
6514,06/11/21 02:34:39 AM,30.457,,,,
6515,06/11/21 02:35:39 AM,30.457,,,,
6516,06/11/21 02:36:39 AM,30.457,,,,
6517,06/11/21 02:37:39 AM,30.457,,,,
6518,06/11/21 02:38:39 AM,30.457,,,,
6519,06/11/21 02:39:39 AM,30.356,,,,
6520,06/11/21 02:40:39 AM,30.457,,,,
6521,06/11/21 02:41:39 AM,30.356,,,,
6522,06/11/21 02:42:39 AM,30.457,,,,
6523,06/11/21 02:43:39 AM,30.457,,,,
6524,06/11/21 02:44:39 AM,30.457,,,,
6525,06/11/21 02:45:39 AM,30.457,,,,
6526,06/11/21 02:46:39 AM,30.457,,,,
6527,06/11/21 02:47:39 AM,30.457,,,,
6528,06/11/21 02:48:39 AM,30.457,,,,
6529,06/11/21 02:49:39 AM,30.457,,,,
6530,06/11/21 02:50:39 AM,30.457,,,,
6531,06/11/21 02:51:39 AM,30.457,,,,
6532,06/11/21 02:52:39 AM,30.457,,,,
6533,06/11/21 02:53:39 AM,30.457,,,,
6534,06/11/21 02:54:39 AM,30.457,,,,
6535,06/11/21 02:55:39 AM,30.457,,,,
6536,06/11/21 02:56:39 AM,30.457,,,,
6537,06/11/21 02:57:39 AM,30.457,,,,
6538,06/11/21 02:58:39 AM,30.457,,,,
6539,06/11/21 02:59:39 AM,30.457,,,,
6540,06/11/21 03:00:39 AM,30.457,,,,
6541,06/11/21 03:01:39 AM,30.457,,,,
6542,06/11/21 03:02:39 AM,30.356,,,,
6543,06/11/21 03:03:39 AM,30.457,,,,
6544,06/11/21 03:04:39 AM,30.356,,,,
6545,06/11/21 03:05:39 AM,30.356,,,,
6546,06/11/21 03:06:39 AM,30.356,,,,
6547,06/11/21 03:07:39 AM,30.457,,,,
6548,06/11/21 03:08:39 AM,30.457,,,,
6549,06/11/21 03:09:39 AM,30.457,,,,
6550,06/11/21 03:10:39 AM,30.457,,,,
6551,06/11/21 03:11:39 AM,30.457,,,,
6552,06/11/21 03:12:39 AM,30.457,,,,
6553,06/11/21 03:13:39 AM,30.457,,,,
6554,06/11/21 03:14:39 AM,30.356,,,,
6555,06/11/21 03:15:39 AM,30.457,,,,
6556,06/11/21 03:16:39 AM,30.457,,,,
6557,06/11/21 03:17:39 AM,30.457,,,,
6558,06/11/21 03:18:39 AM,30.457,,,,
6559,06/11/21 03:19:39 AM,30.356,,,,
6560,06/11/21 03:20:39 AM,30.457,,,,
6561,06/11/21 03:21:39 AM,30.457,,,,
6562,06/11/21 03:22:39 AM,30.457,,,,
6563,06/11/21 03:23:39 AM,30.457,,,,
6564,06/11/21 03:24:39 AM,30.457,,,,
6565,06/11/21 03:25:39 AM,30.457,,,,
6566,06/11/21 03:26:39 AM,30.457,,,,
6567,06/11/21 03:27:39 AM,30.457,,,,
6568,06/11/21 03:28:39 AM,30.457,,,,
6569,06/11/21 03:29:39 AM,30.457,,,,
6570,06/11/21 03:30:39 AM,30.457,,,,
6571,06/11/21 03:31:39 AM,30.457,,,,
6572,06/11/21 03:32:39 AM,30.457,,,,
6573,06/11/21 03:33:39 AM,30.457,,,,
6574,06/11/21 03:34:39 AM,30.457,,,,
6575,06/11/21 03:35:39 AM,30.457,,,,
6576,06/11/21 03:36:39 AM,30.457,,,,
6577,06/11/21 03:37:39 AM,30.457,,,,
6578,06/11/21 03:38:39 AM,30.457,,,,
6579,06/11/21 03:39:39 AM,30.457,,,,
6580,06/11/21 03:40:39 AM,30.457,,,,
6581,06/11/21 03:41:39 AM,30.457,,,,
6582,06/11/21 03:42:39 AM,30.457,,,,
6583,06/11/21 03:43:39 AM,30.457,,,,
6584,06/11/21 03:44:39 AM,30.457,,,,
6585,06/11/21 03:45:39 AM,30.457,,,,
6586,06/11/21 03:46:39 AM,30.457,,,,
6587,06/11/21 03:47:39 AM,30.457,,,,
6588,06/11/21 03:48:39 AM,30.457,,,,
6589,06/11/21 03:49:39 AM,30.457,,,,
6590,06/11/21 03:50:39 AM,30.457,,,,
6591,06/11/21 03:51:39 AM,30.457,,,,
6592,06/11/21 03:52:39 AM,30.356,,,,
6593,06/11/21 03:53:39 AM,30.457,,,,
6594,06/11/21 03:54:39 AM,30.356,,,,
6595,06/11/21 03:55:39 AM,30.457,,,,
6596,06/11/21 03:56:39 AM,30.457,,,,
6597,06/11/21 03:57:39 AM,30.457,,,,
6598,06/11/21 03:58:39 AM,30.356,,,,
6599,06/11/21 03:59:39 AM,30.457,,,,
6600,06/11/21 04:00:39 AM,30.457,,,,
6601,06/11/21 04:01:39 AM,30.457,,,,
6602,06/11/21 04:02:39 AM,30.457,,,,
6603,06/11/21 04:03:39 AM,30.356,,,,
6604,06/11/21 04:04:39 AM,30.356,,,,
6605,06/11/21 04:05:39 AM,30.457,,,,
6606,06/11/21 04:06:39 AM,30.356,,,,
6607,06/11/21 04:07:39 AM,30.356,,,,
6608,06/11/21 04:08:39 AM,30.356,,,,
6609,06/11/21 04:09:39 AM,30.457,,,,
6610,06/11/21 04:10:39 AM,30.356,,,,
6611,06/11/21 04:11:39 AM,30.457,,,,
6612,06/11/21 04:12:39 AM,30.457,,,,
6613,06/11/21 04:13:39 AM,30.457,,,,
6614,06/11/21 04:14:39 AM,30.457,,,,
6615,06/11/21 04:15:39 AM,30.457,,,,
6616,06/11/21 04:16:39 AM,30.457,,,,
6617,06/11/21 04:17:39 AM,30.457,,,,
6618,06/11/21 04:18:39 AM,30.457,,,,
6619,06/11/21 04:19:39 AM,30.457,,,,
6620,06/11/21 04:20:39 AM,30.457,,,,
6621,06/11/21 04:21:39 AM,30.457,,,,
6622,06/11/21 04:22:39 AM,30.457,,,,
6623,06/11/21 04:23:39 AM,30.356,,,,
6624,06/11/21 04:24:39 AM,30.457,,,,
6625,06/11/21 04:25:39 AM,30.356,,,,
6626,06/11/21 04:26:39 AM,30.356,,,,
6627,06/11/21 04:27:39 AM,30.356,,,,
6628,06/11/21 04:28:39 AM,30.356,,,,
6629,06/11/21 04:29:39 AM,30.356,,,,
6630,06/11/21 04:30:39 AM,30.356,,,,
6631,06/11/21 04:31:39 AM,30.356,,,,
6632,06/11/21 04:32:39 AM,30.356,,,,
6633,06/11/21 04:33:39 AM,30.356,,,,
6634,06/11/21 04:34:39 AM,30.356,,,,
6635,06/11/21 04:35:39 AM,30.356,,,,
6636,06/11/21 04:36:39 AM,30.457,,,,
6637,06/11/21 04:37:39 AM,30.457,,,,
6638,06/11/21 04:38:39 AM,30.457,,,,
6639,06/11/21 04:39:39 AM,30.457,,,,
6640,06/11/21 04:40:39 AM,30.457,,,,
6641,06/11/21 04:41:39 AM,30.457,,,,
6642,06/11/21 04:42:39 AM,30.457,,,,
6643,06/11/21 04:43:39 AM,30.457,,,,
6644,06/11/21 04:44:39 AM,30.457,,,,
6645,06/11/21 04:45:39 AM,30.457,,,,
6646,06/11/21 04:46:39 AM,30.457,,,,
6647,06/11/21 04:47:39 AM,30.457,,,,
6648,06/11/21 04:48:39 AM,30.457,,,,
6649,06/11/21 04:49:39 AM,30.457,,,,
6650,06/11/21 04:50:39 AM,30.457,,,,
6651,06/11/21 04:51:39 AM,30.457,,,,
6652,06/11/21 04:52:39 AM,30.457,,,,
6653,06/11/21 04:53:39 AM,30.457,,,,
6654,06/11/21 04:54:39 AM,30.457,,,,
6655,06/11/21 04:55:39 AM,30.457,,,,
6656,06/11/21 04:56:39 AM,30.356,,,,
6657,06/11/21 04:57:39 AM,30.457,,,,
6658,06/11/21 04:58:39 AM,30.356,,,,
6659,06/11/21 04:59:39 AM,30.356,,,,
6660,06/11/21 05:00:39 AM,30.457,,,,
6661,06/11/21 05:01:39 AM,30.457,,,,
6662,06/11/21 05:02:39 AM,30.457,,,,
6663,06/11/21 05:03:39 AM,30.457,,,,
6664,06/11/21 05:04:39 AM,30.356,,,,
6665,06/11/21 05:05:39 AM,30.356,,,,
6666,06/11/21 05:06:39 AM,30.457,,,,
6667,06/11/21 05:07:39 AM,30.457,,,,
6668,06/11/21 05:08:39 AM,30.457,,,,
6669,06/11/21 05:09:39 AM,30.457,,,,
6670,06/11/21 05:10:39 AM,30.356,,,,
6671,06/11/21 05:11:39 AM,30.457,,,,
6672,06/11/21 05:12:39 AM,30.457,,,,
6673,06/11/21 05:13:39 AM,30.457,,,,
6674,06/11/21 05:14:39 AM,30.457,,,,
6675,06/11/21 05:15:39 AM,30.457,,,,
6676,06/11/21 05:16:39 AM,30.457,,,,
6677,06/11/21 05:17:39 AM,30.457,,,,
6678,06/11/21 05:18:39 AM,30.457,,,,
6679,06/11/21 05:19:39 AM,30.457,,,,
6680,06/11/21 05:20:39 AM,30.457,,,,
6681,06/11/21 05:21:39 AM,30.457,,,,
6682,06/11/21 05:22:39 AM,30.457,,,,
6683,06/11/21 05:23:39 AM,30.457,,,,
6684,06/11/21 05:24:39 AM,30.457,,,,
6685,06/11/21 05:25:39 AM,30.457,,,,
6686,06/11/21 05:26:39 AM,30.457,,,,
6687,06/11/21 05:27:39 AM,30.457,,,,
6688,06/11/21 05:28:39 AM,30.457,,,,
6689,06/11/21 05:29:39 AM,30.457,,,,
6690,06/11/21 05:30:39 AM,30.457,,,,
6691,06/11/21 05:31:39 AM,30.457,,,,
6692,06/11/21 05:32:39 AM,30.356,,,,
6693,06/11/21 05:33:39 AM,30.457,,,,
6694,06/11/21 05:34:39 AM,30.457,,,,
6695,06/11/21 05:35:39 AM,30.356,,,,
6696,06/11/21 05:36:39 AM,30.356,,,,
6697,06/11/21 05:37:39 AM,30.457,,,,
6698,06/11/21 05:38:39 AM,30.457,,,,
6699,06/11/21 05:39:39 AM,30.356,,,,
6700,06/11/21 05:40:39 AM,30.457,,,,
6701,06/11/21 05:41:39 AM,30.457,,,,
6702,06/11/21 05:42:39 AM,30.457,,,,
6703,06/11/21 05:43:39 AM,30.457,,,,
6704,06/11/21 05:44:39 AM,30.457,,,,
6705,06/11/21 05:45:39 AM,30.457,,,,
6706,06/11/21 05:46:39 AM,30.457,,,,
6707,06/11/21 05:47:39 AM,30.457,,,,
6708,06/11/21 05:48:39 AM,30.457,,,,
6709,06/11/21 05:49:39 AM,30.457,,,,
6710,06/11/21 05:50:39 AM,30.457,,,,
6711,06/11/21 05:51:39 AM,30.457,,,,
6712,06/11/21 05:52:39 AM,30.457,,,,
6713,06/11/21 05:53:39 AM,30.356,,,,
6714,06/11/21 05:54:39 AM,30.356,,,,
6715,06/11/21 05:55:39 AM,30.356,,,,
6716,06/11/21 05:56:39 AM,30.356,,,,
6717,06/11/21 05:57:39 AM,30.356,,,,
6718,06/11/21 05:58:39 AM,30.356,,,,
6719,06/11/21 05:59:39 AM,30.356,,,,
6720,06/11/21 06:00:39 AM,30.356,,,,
6721,06/11/21 06:01:39 AM,30.356,,,,
6722,06/11/21 06:02:39 AM,30.356,,,,
6723,06/11/21 06:03:39 AM,30.356,,,,
6724,06/11/21 06:04:39 AM,30.356,,,,
6725,06/11/21 06:05:39 AM,30.356,,,,
6726,06/11/21 06:06:39 AM,30.356,,,,
6727,06/11/21 06:07:39 AM,30.356,,,,
6728,06/11/21 06:08:39 AM,30.356,,,,
6729,06/11/21 06:09:39 AM,30.356,,,,
